,StartIndex,EndIndex,MentionTextSegment,EntityID,PMID
GO_BP_2016_02_16_Instance_44267,1217,1233,RNA interference,GO:0016246,17083276
GO_BP_2016_02_16_Instance_15453,77,91,skeletal system development,GO:0001501,17194222
GO_BP_2016_02_16_Instance_15613,307,321,skeletal system development,GO:0001501,17194222
GO_BP_2016_02_16_Instance_15625,1151,1165,cartilage development,GO:0051216,17194222
GO_BP_2016_02_16_Instance_15689,1182,1194,cartilage development,GO:0051216,17194222
GO_BP_2016_02_16_Instance_15691,1319,1331,cartilage development,GO:0051216,17194222
GO_BP_2016_02_16_Instance_15839,1108,1121,BMP signaling pathway,GO:0030509,17194222
GO_BP_2016_02_16_Instance_200229,103,121,bone morphogenesis,GO:0060349,17194222
GO_BP_2016_02_16_Instance_38351,188,197,gene expression,GO:0010467,17194222
GO_BP_2016_02_16_Instance_55893,209,225,limb development,GO:0060173,17194222
GO_BP_2016_02_16_Instance_55895,583,599,limb development,GO:0060173,17194222
GO_BP_2016_02_16_with_nested_annotations_Instance_40128,1512,1524,ossification,GO:0001503,17194222
GO_BP_2016_02_16_Instance_16475,82,110,mammary gland development,GO:0030879,17201918
GO_BP_2016_02_16_Instance_16477,320,328,biological regulation,GO:0065007,17201918
GO_BP_2016_02_16_Instance_16479,482,491,biological regulation,GO:0065007,17201918
GO_BP_2016_02_16_Instance_16525,1036,1044,female pregnancy,GO:0007565,17201918
GO_BP_2016_02_16_Instance_16527,1360,1368,female pregnancy,GO:0007565,17201918
GO_BP_2016_02_16_Instance_190004,1330,1350,tube morphogenesis,GO:0035239,17201918
GO_BP_2016_02_16_Instance_200355,76,81,parturition,GO:0007567,17201918
GO_BP_2016_02_16_Instance_210006,1510,1530,tube morphogenesis,GO:0035239,17201918
GO_BP_2016_02_16_Instance_38733,6,15,biological regulation,GO:0065007,17201918
GO_BP_2016_02_16_Instance_51941,218,243,mammary gland development,GO:0030879,17201918
GO_BP_2016_02_16_Instance_51943,516,541,mammary gland development,GO:0030879,17201918
GO_BP_2016_02_16_Instance_51945,996,1021,mammary gland development,GO:0030879,17201918
GO_BP_2016_02_16_Instance_51949,1396,1405,lactation,GO:0007595,17201918
GO_BP_2016_02_16_Instance_10157,947,962,cilium assembly,GO:0042384,17206865
GO_BP_2016_02_16_Instance_10989,54,66,cilium assembly,GO:0042384,17206865
GO_BP_2016_02_16_Instance_11437,1388,1400,cilium assembly,GO:0042384,17206865
GO_BP_2016_02_16_Instance_17209,894,903,gene expression,GO:0010467,17206865
GO_BP_2016_02_16_Instance_17269,1104,1117,cell proliferation,GO:0008283,17206865
GO_BP_2016_02_16_Instance_220184,71,90,cell quiescence,GO:0044838,17206865
GO_BP_2016_02_16_Instance_43303,488,506,cilium assembly,GO:0042384,17206865
GO_BP_2016_02_16_Instance_46867,1091,1100,apoptotic process,GO:0006915,17206865
GO_BP_2016_02_16_Instance_10451,842,851,gene expression,GO:0010467,17244351
GO_BP_2016_02_16_Instance_10987,908,917,gene expression,GO:0010467,17244351
GO_BP_2016_02_16_Instance_11263,1111,1120,gene expression,GO:0010467,17244351
GO_BP_2016_02_16_Instance_17785,215,225,biological regulation,GO:0065007,17244351
GO_BP_2016_02_16_Instance_17787,977,988,biological regulation,GO:0065007,17244351
GO_BP_2016_02_16_Instance_17789,1327,1337,biological regulation,GO:0065007,17244351
GO_BP_2016_02_16_Instance_53415,638,653,gene expression,GO:0010467,17244351
GO_BP_2016_02_16_Instance_17857,25,38,Wnt signaling pathway,GO:0016055,17425782
GO_BP_2016_02_16_Instance_18075,613,617,death,GO:0016265,17425782
GO_BP_2016_02_16_Instance_18079,632,637,parturition,GO:0007567,17425782
GO_BP_2016_02_16_Instance_18087,1456,1468,branching involved in ureteric bud morphogenesis,GO:0001658,17425782
GO_BP_2016_02_16_Instance_220318,217,240,canonical Wnt signaling pathway,GO:0060070,17425782
GO_BP_2016_02_16_Instance_220322,297,320,canonical Wnt signaling pathway,GO:0060070,17425782
GO_BP_2016_02_16_Instance_220324,1001,1024,canonical Wnt signaling pathway,GO:0060070,17425782
GO_BP_2016_02_16_Instance_39597,1050,1060,gene expression,GO:0010467,17425782
GO_BP_2016_02_16_Instance_43397,1196,1206,gene expression,GO:0010467,17425782
GO_BP_2016_02_16_Instance_44217,52,70,kidney development,GO:0001822,17425782
GO_BP_2016_02_16_Instance_44219,324,342,kidney development,GO:0001822,17425782
GO_BP_2016_02_16_Instance_44223,709,727,kidney development,GO:0001822,17425782
GO_BP_2016_02_16_Instance_18227,115,128,gamete generation,GO:0007276,17447844
GO_BP_2016_02_16_Instance_18231,895,910,synapsis,GO:0007129,17447844
GO_BP_2016_02_16_Instance_18245,395,402,meiotic nuclear division,GO:0007126,17447844
GO_BP_2016_02_16_Instance_18247,826,833,meiotic nuclear division,GO:0007126,17447844
GO_BP_2016_02_16_Instance_18629,950,976,chromatin silencing,GO:0006342,17447844
GO_BP_2016_02_16_Instance_18743,1074,1083,pachytene,GO:0000239,17447844
GO_BP_2016_02_16_Instance_18745,1331,1340,pachytene,GO:0000239,17447844
GO_BP_2016_02_16_Instance_18747,1555,1564,pachytene,GO:0000239,17447844
GO_BP_2016_02_16_Instance_18807,1128,1137,diplotene,GO:0000240,17447844
GO_BP_2016_02_16_Instance_18809,1345,1354,diplotene,GO:0000240,17447844
GO_BP_2016_02_16_Instance_43699,442,464,heterochromatin assembly,GO:0031507,17447844
GO_BP_2016_02_16_Instance_49243,91,103,male meiosis,GO:0007140,17447844
GO_BP_2016_02_16_Instance_49245,200,220,cell differentiation,GO:0030154,17447844
GO_BP_2016_02_16_Instance_49247,403,411,prophase,GO:0051324,17447844
GO_BP_2016_02_16_Instance_49249,510,518,prophase,GO:0051324,17447844
GO_BP_2016_02_16_Instance_49251,595,602,meiotic nuclear division,GO:0007126,17447844
GO_BP_2016_02_16_Instance_49253,807,816,pachytene,GO:0000239,17447844
GO_BP_2016_02_16_Instance_49255,834,842,prophase,GO:0051324,17447844
GO_BP_2016_02_16_Instance_49257,863,875,male meiosis,GO:0007140,17447844
GO_BP_2016_02_16_Instance_49259,1057,1066,apoptotic process,GO:0006915,17447844
GO_BP_2016_02_16_with_nested_annotations_Instance_10210,1510,1534,chromatin modification,GO:0016568,17447844
GO_BP_2016_02_16_with_nested_annotations_Instance_50016,1232,1243,histone H3-K9 dimethylation,GO:0036123,17447844
GO_BP_2016_02_16_with_nested_annotations_Instance_50018,1229,1243,histone H3-K9 trimethylation,GO:0036124,17447844
GO_BP_2016_02_16_Instance_10241,1157,1162,cellular response to stimulus,GO:0051716,17465682
GO_BP_2016_02_16_Instance_18889,38,49,biological regulation,GO:0065007,17465682
GO_BP_2016_02_16_Instance_18901,94,110,lipid metabolic process,GO:0006629,17465682
GO_BP_2016_02_16_Instance_19091,203,212,biological regulation,GO:0065007,17465682
GO_BP_2016_02_16_Instance_22367,892,909,general adaptation syndrome,GO:0051866,17465682
GO_BP_2016_02_16_Instance_22369,1143,1151,general adaptation syndrome,GO:0051866,17465682
GO_BP_2016_02_16_Instance_11427,48,57,biological regulation,GO:0065007,17503968
GO_BP_2016_02_16_Instance_11563,256,266,biological regulation,GO:0065007,17503968
GO_BP_2016_02_16_Instance_19035,333,340,biological regulation,GO:0065007,17503968
GO_BP_2016_02_16_Instance_19037,352,359,biological regulation,GO:0065007,17503968
GO_BP_2016_02_16_Instance_19367,145,153,secretion,GO:0046903,17503968
GO_BP_2016_02_16_Instance_19375,222,240,glycogen catabolic process,GO:0005980,17503968
GO_BP_2016_02_16_Instance_19377,814,828,cellular response to stimulus,GO:0051716,17503968
GO_BP_2016_02_16_Instance_19437,507,512,cellular response to stimulus,GO:0051716,17503968
GO_BP_2016_02_16_Instance_19439,1012,1021,cellular response to stimulus,GO:0051716,17503968
GO_BP_2016_02_16_Instance_19517,640,650,gamma-aminobutyric acid signaling pathway,GO:0007214,17503968
GO_BP_2016_02_16_Instance_19535,793,808,insulin secretion,GO:0030073,17503968
GO_BP_2016_02_16_Instance_19599,1541,1551,exocytosis,GO:0006887,17503968
GO_BP_2016_02_16_Instance_220722,58,74,glucagon secretion,GO:0070091,17503968
GO_BP_2016_02_16_Instance_220724,267,283,glucagon secretion,GO:0070091,17503968
GO_BP_2016_02_16_Instance_220726,585,601,glucagon secretion,GO:0070091,17503968
GO_BP_2016_02_16_Instance_220788,342,351,paracrine signaling,GO:0038001,17503968
GO_BP_2016_02_16_Instance_220790,640,650,paracrine signaling,GO:0038001,17503968
GO_BP_2016_02_16_Instance_45589,196,211,gluconeogenesis,GO:0006094,17503968
GO_BP_2016_02_16_Instance_19281,1383,1386,Peyer's patch development,GO:0048541,17565376
GO_BP_2016_02_16_Instance_19667,654,659,parturition,GO:0007567,17565376
GO_BP_2016_02_16_Instance_41331,44,55,homeostatic process,GO:0042592,17565376
GO_BP_2016_02_16_Instance_52241,1419,1434,immune response,GO:0006955,17565376
GO_BP_2016_02_16_Instance_17035,760,770,gene expression,GO:0010467,17590087
GO_BP_2016_02_16_Instance_15423,45,55,cell cycle,GO:0007049,17608565
GO_BP_2016_02_16_Instance_15551,68,78,biological regulation,GO:0065007,17608565
GO_BP_2016_02_16_Instance_18865,503,508,cellular response to stimulus,GO:0051716,17608565
GO_BP_2016_02_16_Instance_19273,712,722,cell cycle,GO:0007049,17608565
GO_BP_2016_02_16_Instance_19959,1525,1534,biological regulation,GO:0065007,17608565
GO_BP_2016_02_16_Instance_230154,314,321,neuron death,GO:0070997,17608565
GO_BP_2016_02_16_Instance_230158,1309,1318,cell quiescence,GO:0044838,17608565
GO_BP_2016_02_16_Instance_54227,547,556,apoptotic process,GO:0006915,17608565
GO_BP_2016_02_16_with_nested_annotations_Instance_20538,271,281,cell cycle,GO:0007049,17608565
GO_BP_2016_02_16_Instance_20817,765,774,gene expression,GO:0010467,17677002
GO_BP_2016_02_16_Instance_230352,1178,1188,biological regulation,GO:0065007,17677002
GO_BP_2016_02_16_Instance_53543,824,839,gene expression,GO:0010467,17677002
GO_BP_2016_02_16_Instance_21025,6,26,meiotic recombination checkpoint,GO:0051598,17696610
GO_BP_2016_02_16_Instance_21031,247,258,cell cycle checkpoint,GO:0000075,17696610
GO_BP_2016_02_16_Instance_21033,264,271,biological regulation,GO:0065007,17696610
GO_BP_2016_02_16_Instance_21035,351,371,meiotic recombination checkpoint,GO:0051598,17696610
GO_BP_2016_02_16_Instance_21037,421,431,cell cycle checkpoint,GO:0000075,17696610
GO_BP_2016_02_16_Instance_21039,593,602,pachytene,GO:0000239,17696610
GO_BP_2016_02_16_Instance_21041,630,635,parturition,GO:0007567,17696610
GO_BP_2016_02_16_Instance_21043,677,684,synapsis,GO:0007129,17696610
GO_BP_2016_02_16_Instance_21047,925,936,meiotic metaphase I,GO:0007132,17696610
GO_BP_2016_02_16_Instance_21053,1136,1154,meiotic cell cycle checkpoint,GO:0033313,17696610
GO_BP_2016_02_16_Instance_21061,1530,1550,meiotic recombination checkpoint,GO:0051598,17696610
GO_BP_2016_02_16_Instance_230416,1324,1334,reciprocal DNA recombination,GO:0035825,17696610
GO_BP_2016_02_16_Instance_230418,1488,1496,DNA repair,GO:0006281,17696610
GO_BP_2016_02_16_Instance_45027,95,103,synapsis,GO:0007129,17696610
GO_BP_2016_02_16_Instance_45029,128,135,meiotic nuclear division,GO:0007126,17696610
GO_BP_2016_02_16_Instance_45031,137,167,synapsis,GO:0007129,17696610
GO_BP_2016_02_16_Instance_45035,412,420,synapsis,GO:0007129,17696610
GO_BP_2016_02_16_Instance_45037,518,525,meiotic nuclear division,GO:0007126,17696610
GO_BP_2016_02_16_Instance_45039,584,589,death,GO:0016265,17696610
GO_BP_2016_02_16_Instance_45041,1027,1035,synapsis,GO:0007129,17696610
GO_BP_2016_02_16_Instance_45043,1221,1236,strand invasion,GO:0042148,17696610
GO_BP_2016_02_16_Instance_45045,1440,1447,meiotic nuclear division,GO:0007126,17696610
